        Number	     Time[sec]	     HI_over_I	
728.000000	6163.319824	0.009148	
729.000000	6171.419922	0.006555	
730.000000	6179.520020	0.029046	
731.000000	6187.620117	0.010215	
732.000000	6195.720215	0.013054	
733.000000	6203.819824	0.007633	
734.000000	6211.919922	0.010908	
735.000000	6220.020020	-0.002444	
736.000000	6228.120117	0.003220	
737.000000	6236.220215	0.004150	
738.000000	6244.319824	0.000333	
739.000000	6252.419922	-0.001268	
740.000000	6260.520020	0.008757	
741.000000	6268.620117	0.008266	
742.000000	6276.720215	0.006001	
743.000000	6284.819824	-0.179792	
744.000000	6292.919922	-0.003166	
745.000000	6301.020020	-0.011123	
746.000000	6309.120117	0.004821	
747.000000	6317.220215	0.017568	
748.000000	6325.319824	0.010755	
749.000000	6333.419922	0.017650	
750.000000	6341.520020	-0.001417	
751.000000	6349.620117	0.019535	
752.000000	6357.720215	0.157817	
753.000000	6365.819824	0.006414	
754.000000	6373.919922	-0.001163	
755.000000	6382.020020	0.018576	
756.000000	6390.120117	-0.050758	
757.000000	6412.640137	0.011665	
758.000000	6420.740234	0.005325	
759.000000	6428.839844	0.006093	
760.000000	6436.939941	0.049267	
761.000000	6445.040039	0.005666	
762.000000	6453.140137	0.003106	
763.000000	6461.240234	-0.677045	
764.000000	6469.339844	0.008963	
765.000000	6477.439941	0.010542	
766.000000	6485.540039	0.003800	
767.000000	6493.640137	0.004033	
768.000000	6501.740234	0.002110	
769.000000	6509.839844	0.002157	
770.000000	6517.939941	0.006599	
771.000000	6526.040039	-0.003532	
772.000000	6534.140137	0.002909	
773.000000	6542.240234	0.003016	
774.000000	6553.250000	0.000605	
775.000000	6561.350098	0.002195	
776.000000	6569.450195	0.002595	
777.000000	6577.549805	0.007799	
778.000000	6585.649902	0.002001	
779.000000	6593.750000	0.154301	
780.000000	6601.850098	0.001720	
781.000000	6609.950195	-0.001465	
782.000000	6618.049805	0.003239	
783.000000	6626.149902	-0.000245	
784.000000	6634.250000	0.002337	
785.000000	6642.350098	0.000815	
786.000000	6650.450195	-0.000811	
787.000000	6658.549805	-0.000174	
788.000000	6666.649902	-0.001793	
789.000000	6674.750000	0.001427	
790.000000	6682.850098	0.000284	
791.000000	6690.950195	0.000264	
792.000000	6699.049805	-0.001893	
793.000000	6707.149902	0.005616	
794.000000	6715.250000	0.000088	
795.000000	6723.350098	0.001147	
796.000000	6731.450195	0.000207	
797.000000	6739.549805	-0.002113	
798.000000	6747.649902	-0.001013	
799.000000	6755.750000	-0.023445	
800.000000	6763.850098	-0.001342	
801.000000	6771.950195	-0.000815	
802.000000	6780.049805	-0.000095	
803.000000	6788.149902	-0.004598	
804.000000	6796.250000	-0.001655	
805.000000	6804.350098	0.000160	
806.000000	6812.450195	-0.001457	
807.000000	6820.549805	0.003976	
808.000000	6828.649902	-0.001812	
809.000000	6836.750000	0.001237	
810.000000	6844.850098	-0.000939	
811.000000	6852.950195	0.002524	
812.000000	6861.049805	-0.005944	
813.000000	6869.149902	-0.001498	
814.000000	6877.250000	-0.000989	
