        Number	     Time[sec]	     HI_over_I	
86.000000	762.679993	-9.095480	
87.000000	770.780029	-9.151646	
88.000000	778.880005	-11.147406	
89.000000	786.979980	44.356838	
90.000000	795.080017	4.363202	
91.000000	803.179993	0.480140	
92.000000	811.280029	-0.175985	
93.000000	819.380005	0.121232	
94.000000	827.479980	-0.898921	
95.000000	835.580017	0.043055	
96.000000	843.679993	0.137210	
97.000000	851.780029	-0.218946	
98.000000	859.880005	0.016383	
99.000000	867.979980	2.183038	
100.000000	876.080017	0.096955	
101.000000	884.179993	0.159136	
102.000000	892.280029	0.119378	
103.000000	908.619995	0.171767	
104.000000	916.719971	0.099981	
105.000000	924.820007	0.142761	
106.000000	932.919983	0.104026	
107.000000	971.169983	0.103877	
108.000000	979.270020	0.120708	
109.000000	987.369995	0.127640	
110.000000	995.469971	0.118616	
111.000000	1003.570007	0.145853	
112.000000	1011.669983	0.104884	
113.000000	1019.770020	0.247674	
114.000000	1027.869995	0.114414	
115.000000	1035.969971	0.137620	
116.000000	1044.069946	0.134021	
117.000000	1052.170044	0.079414	
118.000000	1060.270020	0.406180	
119.000000	1068.369995	0.108370	
120.000000	1076.469971	0.113861	
121.000000	1084.569946	0.108485	
122.000000	1092.670044	0.093548	
123.000000	1100.770020	0.204300	
124.000000	1108.869995	0.140535	
125.000000	1116.969971	0.072117	
126.000000	1125.069946	0.129659	
127.000000	1133.170044	0.049992	
128.000000	1141.270020	-0.032614	
129.000000	1149.369995	0.135311	
130.000000	1157.469971	0.231782	
131.000000	1165.569946	0.084986	
132.000000	1173.670044	0.142052	
133.000000	1181.770020	0.096128	
134.000000	1189.869995	0.104991	
135.000000	1197.969971	0.133773	
136.000000	1206.069946	0.105057	
137.000000	1214.170044	0.097790	
138.000000	1222.270020	-0.076488	
139.000000	1230.369995	0.053349	
140.000000	1238.469971	0.056788	
141.000000	1246.569946	0.083429	
142.000000	1254.670044	0.033727	
143.000000	1262.770020	0.104576	
144.000000	1270.869995	0.104912	
145.000000	1278.969971	0.154053	
146.000000	1287.069946	0.084555	
147.000000	1295.170044	0.145076	
148.000000	1303.270020	0.074072	
149.000000	1311.369995	0.144103	
150.000000	1319.469971	-0.127503	
151.000000	1327.569946	0.221985	
152.000000	1335.670044	0.197783	
153.000000	1343.770020	0.251324	
154.000000	1351.869995	0.356942	
155.000000	1359.969971	0.355102	
156.000000	1368.069946	0.385125	
157.000000	1376.170044	0.451887	
158.000000	1384.270020	0.495655	
159.000000	1392.369995	0.582639	
160.000000	1400.469971	0.536974	
161.000000	1408.569946	0.724712	
162.000000	1416.670044	1.245780	
163.000000	1424.770020	0.819148	
164.000000	1432.869995	0.806393	
165.000000	1440.969971	0.868137	
166.000000	1449.069946	0.917883	
167.000000	1457.170044	1.443701	
168.000000	1465.270020	0.965705	
169.000000	1473.369995	1.043469	
170.000000	1481.469971	0.851877	
171.000000	1489.569946	1.145744	
172.000000	1497.670044	1.239160	
173.000000	1505.770020	1.153723	
174.000000	1513.869995	1.213661	
175.000000	1521.969971	1.211679	
176.000000	1530.069946	1.245606	
177.000000	1538.170044	-13.744062	
178.000000	1546.270020	1.266774	
179.000000	1554.369995	1.333337	
180.000000	1562.469971	1.349634	
181.000000	1570.569946	1.504265	
182.000000	1578.670044	1.420155	
183.000000	1586.770020	1.517940	
184.000000	1594.869995	2.293321	
185.000000	1602.969971	1.452215	
186.000000	1611.069946	1.672867	
187.000000	1619.170044	1.503473	
188.000000	1627.270020	1.602978	
189.000000	1635.369995	1.581153	
190.000000	1643.469971	1.683210	
191.000000	1651.569946	1.607217	
192.000000	1659.670044	1.861314	
193.000000	1667.770020	1.712708	
194.000000	1675.869995	1.750050	
195.000000	1683.969971	1.550214	
196.000000	1692.069946	0.162847	
197.000000	1700.170044	1.763843	
198.000000	1708.270020	1.847152	
199.000000	1716.369995	1.814023	
200.000000	1724.469971	1.808219	
201.000000	1732.569946	1.939644	
202.000000	1740.670044	1.894940	
203.000000	1748.770020	1.894557	
204.000000	1756.869995	1.890225	
205.000000	1764.969971	2.054804	
206.000000	1773.069946	1.869323	
207.000000	1781.170044	1.898410	
208.000000	1789.270020	2.029960	
209.000000	1797.369995	2.064633	
210.000000	1805.469971	4.424461	
211.000000	1813.569946	2.049808	
212.000000	1821.670044	-8.494516	
213.000000	1829.770020	2.269064	
214.000000	1837.869995	2.128231	
215.000000	1845.969971	2.089160	
216.000000	1854.069946	2.390089	
217.000000	1862.170044	2.200925	
218.000000	1870.270020	2.219425	
219.000000	1878.369995	2.223645	
220.000000	1886.469971	2.284247	
221.000000	1894.569946	2.196283	
222.000000	1902.670044	2.113723	
223.000000	1910.770020	1.365020	
224.000000	1918.869995	2.414685	
225.000000	1926.969971	2.372550	
226.000000	1935.069946	2.383492	
227.000000	1943.170044	2.387755	
228.000000	1951.270020	1.194069	
229.000000	1959.369995	2.476185	
230.000000	1967.469971	2.085039	
231.000000	1975.569946	2.178564	
232.000000	1983.670044	2.183512	
233.000000	1991.770020	5.885210	
234.000000	1999.869995	2.479717	
235.000000	2007.969971	2.923801	
236.000000	2016.069946	2.549674	
237.000000	2024.170044	2.500965	
238.000000	2032.270020	2.187025	
239.000000	2040.369995	2.510190	
240.000000	2048.469971	2.470285	
241.000000	2056.570068	2.590776	
242.000000	2064.669922	2.668456	
243.000000	2072.780029	2.816803	
244.000000	2080.879883	2.690113	
245.000000	2088.979980	2.747249	
246.000000	2097.080078	2.727137	
247.000000	2105.179932	2.581977	
248.000000	2113.280029	2.746708	
249.000000	2175.030029	2.522504	
250.000000	2183.129883	2.626468	
251.000000	2191.229980	2.819722	
252.000000	2199.330078	-2.071126	
253.000000	2207.429932	2.733617	
254.000000	2215.530029	2.759701	
255.000000	2223.629883	2.694616	
256.000000	2231.729980	2.707488	
257.000000	2239.830078	2.757696	
258.000000	2247.929932	2.547894	
259.000000	2256.030029	3.342074	
260.000000	2264.129883	2.653660	
261.000000	2272.229980	3.000304	
262.000000	2280.330078	2.820720	
263.000000	2288.429932	2.605992	
264.000000	2296.530029	2.590118	
265.000000	2304.629883	2.553418	
266.000000	2312.729980	2.573153	
267.000000	2320.830078	2.495844	
268.000000	2328.929932	2.424352	
269.000000	2337.030029	2.565511	
270.000000	2345.129883	2.524002	
271.000000	2353.229980	2.431210	
272.000000	2361.330078	3.063194	
273.000000	2369.429932	2.505668	
274.000000	2377.530029	0.377993	
275.000000	2385.629883	1.217754	
276.000000	2393.729980	2.528999	
277.000000	2401.830078	2.423829	
278.000000	2409.929932	2.473814	
279.000000	2418.030029	2.614535	
280.000000	2426.129883	2.413207	
281.000000	2434.229980	2.288235	
282.000000	2442.330078	2.408899	
283.000000	2450.429932	2.612890	
284.000000	2458.530029	2.331228	
285.000000	2466.629883	2.078651	
286.000000	2474.729980	2.562574	
287.000000	2482.830078	2.327077	
288.000000	2490.929932	2.333544	
289.000000	2499.030029	2.200832	
290.000000	2507.129883	2.304555	
291.000000	2515.229980	2.229610	
292.000000	2523.330078	2.168228	
293.000000	2531.429932	2.204549	
294.000000	2539.530029	2.223159	
295.000000	2547.629883	2.281639	
296.000000	2555.729980	1.552376	
297.000000	2563.830078	2.181311	
298.000000	2571.929932	2.200045	
299.000000	2580.030029	2.120727	
300.000000	2588.129883	2.201205	
301.000000	2596.229980	3.672161	
302.000000	2604.330078	1.986551	
303.000000	2612.429932	2.738859	
304.000000	2620.530029	2.049848	
305.000000	2628.629883	2.031433	
306.000000	2636.729980	2.039357	
307.000000	2644.830078	2.201494	
308.000000	2652.929932	1.878592	
309.000000	2661.030029	2.013963	
310.000000	2669.129883	2.222928	
311.000000	2677.229980	1.836258	
312.000000	2685.330078	2.370883	
313.000000	2693.429932	2.005491	
314.000000	2701.530029	2.155593	
315.000000	2709.629883	2.271603	
316.000000	2717.729980	1.874569	
317.000000	2725.830078	2.044366	
318.000000	2733.929932	1.802288	
319.000000	2742.030029	1.831097	
320.000000	2750.129883	1.692222	
321.000000	2758.229980	2.051392	
322.000000	2766.330078	2.557187	
323.000000	2774.429932	1.801948	
324.000000	2782.530029	1.538511	
325.000000	2790.629883	1.887717	
326.000000	2798.729980	1.825860	
327.000000	2806.830078	1.753425	
328.000000	2814.929932	1.480606	
329.000000	2823.030029	1.773591	
330.000000	2831.129883	1.736726	
331.000000	2839.229980	1.708213	
332.000000	2847.330078	1.697276	
333.000000	2855.429932	2.770068	
334.000000	2863.530029	1.787366	
335.000000	2871.629883	1.666926	
336.000000	2879.729980	1.625573	
337.000000	2887.830078	1.640671	
338.000000	2895.929932	1.729517	
339.000000	2904.030029	1.641822	
340.000000	2912.129883	1.780837	
341.000000	2920.229980	1.647541	
342.000000	2928.330078	1.641380	
343.000000	2936.429932	1.365544	
344.000000	2944.530029	1.559659	
345.000000	2952.629883	1.668553	
346.000000	2960.729980	1.735038	
347.000000	2968.830078	1.553548	
348.000000	2976.929932	-10.619384	
349.000000	2985.030029	1.602961	
350.000000	2993.129883	1.427743	
351.000000	3001.229980	1.943913	
352.000000	3009.330078	1.702943	
353.000000	3017.429932	1.500335	
354.000000	3025.530029	1.492322	
355.000000	3033.629883	1.972270	
356.000000	3041.729980	1.534494	
357.000000	3049.830078	1.580966	
358.000000	3057.929932	1.452501	
359.000000	3066.030029	1.363798	
360.000000	3074.129883	1.516981	
361.000000	3082.229980	1.440042	
362.000000	3090.330078	1.430033	
363.000000	3098.429932	1.517101	
364.000000	3106.530029	1.475611	
365.000000	3114.629883	1.490642	
366.000000	3122.729980	1.496038	
367.000000	3130.830078	1.462852	
368.000000	3138.929932	1.432799	
369.000000	3147.030029	1.321980	
370.000000	3155.129883	1.461302	
371.000000	3163.229980	1.410111	
372.000000	3171.330078	1.140724	
373.000000	3179.429932	1.250892	
374.000000	3187.530029	1.497802	
375.000000	3195.629883	1.305718	
376.000000	3203.729980	1.298739	
377.000000	3211.830078	1.571205	
378.000000	3219.929932	1.195697	
379.000000	3228.030029	1.332056	
380.000000	3236.129883	1.176129	
381.000000	3244.229980	1.333710	
382.000000	3252.330078	1.306874	
383.000000	3260.429932	1.429594	
384.000000	3268.530029	1.091404	
385.000000	3276.629883	1.231371	
386.000000	3284.729980	1.229079	
387.000000	3292.830078	1.327207	
388.000000	3300.929932	1.277361	
389.000000	3309.030029	1.277475	
390.000000	3317.129883	1.215930	
391.000000	3325.229980	1.174148	
392.000000	3333.330078	1.197664	
393.000000	3341.429932	1.203174	
394.000000	3349.530029	1.242118	
395.000000	3357.629883	1.289363	
396.000000	3365.729980	1.231585	
397.000000	3373.830078	1.345090	
398.000000	3381.929932	1.092266	
399.000000	3390.030029	1.185692	
400.000000	3398.129883	1.216451	
401.000000	3406.229980	1.233895	
402.000000	3414.330078	1.182743	
403.000000	3422.429932	1.168487	
404.000000	3430.530029	1.179646	
405.000000	3438.629883	1.157347	
406.000000	3446.729980	1.461973	
407.000000	3454.830078	1.232557	
408.000000	3462.929932	1.201347	
409.000000	3471.030029	0.990734	
410.000000	3479.129883	1.126877	
411.000000	3487.229980	1.156131	
412.000000	3495.330078	1.098917	
413.000000	3503.429932	1.144788	
414.000000	3511.530029	1.045486	
415.000000	3519.629883	1.814435	
416.000000	3527.729980	-11.254762	
417.000000	3535.830078	1.114898	
418.000000	3543.929932	1.075040	
419.000000	3552.030029	1.089834	
420.000000	3560.129883	1.310925	
421.000000	3568.229980	1.074417	
422.000000	3576.330078	1.059567	
423.000000	3584.429932	0.676859	
424.000000	3592.530029	1.014401	
425.000000	3600.629883	1.232737	
426.000000	3608.729980	1.039479	
427.000000	3616.830078	1.032650	
428.000000	3624.929932	1.007568	
429.000000	3633.030029	1.026592	
430.000000	3641.129883	1.029145	
431.000000	3649.229980	0.991647	
432.000000	3657.330078	1.134655	
433.000000	3665.429932	1.020188	
434.000000	3673.530029	1.069477	
435.000000	3681.629883	0.940437	
436.000000	3689.729980	0.983618	
437.000000	3697.830078	0.944288	
438.000000	3705.929932	1.124395	
439.000000	3714.030029	1.276747	
440.000000	3722.129883	0.919566	
441.000000	3730.229980	0.952279	
442.000000	3738.330078	1.169401	
443.000000	3746.429932	0.905570	
444.000000	3754.530029	0.942131	
445.000000	3762.629883	0.914814	
446.000000	3770.729980	1.168754	
447.000000	3778.830078	0.811554	
448.000000	3786.929932	0.887541	
449.000000	3795.030029	0.839549	
450.000000	3803.129883	0.924750	
451.000000	3811.229980	0.887226	
452.000000	3819.330078	0.879636	
453.000000	3827.429932	0.903957	
454.000000	3835.530029	0.048655	
455.000000	3843.629883	0.822333	
456.000000	3851.729980	0.932750	
457.000000	3859.830078	0.894305	
458.000000	3867.929932	3.247736	
459.000000	3876.030029	0.884312	
460.000000	3884.129883	1.388123	
461.000000	3892.229980	0.865214	
462.000000	3900.330078	0.864825	
463.000000	3908.429932	0.971477	
464.000000	3916.530029	0.930113	
465.000000	3924.629883	0.847433	
466.000000	3932.729980	0.701400	
467.000000	3940.830078	0.935501	
468.000000	3948.929932	0.819850	
469.000000	3957.030029	0.816783	
470.000000	3965.129883	0.231314	
471.000000	3973.229980	0.859109	
472.000000	3981.330078	0.798155	
473.000000	3989.429932	0.696537	
474.000000	3997.530029	0.866785	
475.000000	4005.629883	0.812963	
476.000000	4013.729980	0.866007	
477.000000	4021.830078	0.781081	
478.000000	4029.929932	0.823525	
479.000000	4038.030029	0.781590	
480.000000	4046.129883	0.775583	
481.000000	4054.229980	0.699952	
482.000000	4062.330078	0.825311	
483.000000	4070.429932	0.771374	
484.000000	4078.530029	0.676384	
485.000000	4086.629883	0.769648	
486.000000	4094.729980	0.798514	
487.000000	4102.830078	0.786964	
488.000000	4110.930176	0.788901	
489.000000	4119.029785	0.730115	
490.000000	4127.129883	0.783580	
491.000000	4135.229980	0.725879	
492.000000	4143.330078	0.376921	
493.000000	4151.430176	0.926237	
494.000000	4159.529785	0.690662	
495.000000	4167.629883	0.645656	
496.000000	4175.729980	0.680036	
497.000000	4183.830078	0.720876	
498.000000	4191.930176	0.691759	
499.000000	4200.029785	0.689873	
500.000000	4208.129883	0.700016	
501.000000	4216.229980	0.730123	
502.000000	4224.330078	0.727516	
503.000000	4232.430176	0.735390	
504.000000	4240.529785	0.511655	
505.000000	4248.629883	0.643743	
506.000000	4256.729980	0.777727	
507.000000	4264.830078	0.581029	
508.000000	4272.930176	1.089946	
509.000000	4281.029785	0.655413	
510.000000	4289.129883	0.575480	
511.000000	4297.229980	1.350961	
512.000000	4305.330078	0.649200	
513.000000	4313.430176	0.680860	
514.000000	4321.529785	0.702262	
515.000000	4329.629883	0.690893	
516.000000	4337.729980	0.650537	
517.000000	4345.830078	0.616979	
518.000000	4353.930176	0.687563	
519.000000	4362.029785	0.708754	
520.000000	4370.129883	0.658937	
521.000000	4378.229980	0.620705	
522.000000	4386.330078	0.642131	
523.000000	4394.430176	0.640859	
524.000000	4402.529785	0.573269	
525.000000	4410.629883	0.644335	
526.000000	4418.729980	0.726930	
527.000000	4426.830078	0.586210	
528.000000	4434.930176	0.651016	
529.000000	4443.029785	0.663466	
530.000000	4451.129883	0.617861	
531.000000	4459.229980	0.630540	
532.000000	4467.330078	0.583333	
533.000000	4475.430176	0.938511	
534.000000	4483.529785	0.646746	
535.000000	4491.629883	0.612844	
536.000000	4499.729980	0.602745	
537.000000	4507.830078	0.567628	
538.000000	4515.930176	0.642625	
539.000000	4524.029785	0.585001	
540.000000	4532.129883	0.593643	
541.000000	4540.229980	0.204637	
542.000000	4548.330078	0.596286	
543.000000	4556.430176	0.642891	
544.000000	4564.529785	0.679614	
545.000000	4572.629883	0.591747	
546.000000	4580.729980	0.601793	
547.000000	4588.830078	0.595077	
548.000000	4596.930176	0.586568	
549.000000	4605.029785	0.494244	
550.000000	4613.129883	0.579893	
551.000000	4621.229980	0.566889	
552.000000	4629.330078	0.429110	
553.000000	4637.430176	0.547247	
554.000000	4645.529785	0.499360	
555.000000	4653.629883	0.581773	
556.000000	4661.729980	0.587266	
557.000000	4669.830078	0.549231	
558.000000	4677.930176	0.555950	
559.000000	4686.029785	0.551695	
560.000000	4694.129883	0.603660	
561.000000	4702.229980	0.537920	
562.000000	4710.330078	0.540565	
563.000000	4718.430176	0.545388	
564.000000	4726.529785	0.727473	
565.000000	4734.629883	0.523621	
566.000000	4742.729980	0.414183	
567.000000	4750.830078	0.527621	
568.000000	4758.930176	0.518044	
569.000000	4767.029785	0.525340	
570.000000	4775.129883	0.513067	
571.000000	4783.229980	0.511975	
572.000000	4791.330078	0.509580	
573.000000	4799.430176	0.525509	
574.000000	4807.529785	0.358596	
575.000000	4815.629883	0.492067	
576.000000	4823.729980	0.549419	
577.000000	4831.830078	0.493833	
578.000000	4839.930176	0.504216	
579.000000	4848.029785	0.607870	
580.000000	4856.129883	0.510156	
581.000000	4864.229980	0.514961	
582.000000	4872.330078	0.414611	
583.000000	4880.430176	-0.401915	
584.000000	4888.529785	0.482729	
585.000000	4896.629883	0.475063	
586.000000	4904.729980	0.388429	
587.000000	4912.830078	0.474386	
588.000000	4920.930176	0.519821	
589.000000	4929.029785	0.458033	
590.000000	4937.129883	0.461491	
591.000000	4945.229980	0.461384	
592.000000	4953.330078	0.465995	
593.000000	4961.430176	0.465474	
594.000000	4969.529785	0.460242	
595.000000	4977.629883	0.463630	
596.000000	4985.729980	0.451246	
597.000000	4993.830078	0.462592	
598.000000	5001.930176	0.441400	
599.000000	5010.029785	0.426019	
600.000000	5018.129883	0.486560	
601.000000	5026.229980	0.446263	
602.000000	5034.330078	0.388912	
603.000000	5042.430176	0.386595	
604.000000	5050.529785	0.440295	
605.000000	5058.629883	0.437879	
606.000000	5066.729980	0.684122	
607.000000	5074.830078	0.432770	
608.000000	5082.930176	0.434354	
609.000000	5091.029785	0.430792	
610.000000	5099.129883	0.434853	
611.000000	5107.229980	0.453740	
612.000000	5115.330078	0.531727	
613.000000	5123.430176	0.416820	
614.000000	5131.529785	0.419990	
615.000000	5139.629883	0.397836	
616.000000	5147.729980	0.415425	
617.000000	5155.830078	0.434149	
618.000000	5163.930176	0.422287	
619.000000	5172.029785	0.387917	
620.000000	5180.129883	0.407034	
621.000000	5188.229980	0.404773	
622.000000	5196.330078	0.411014	
623.000000	5204.430176	0.554680	
624.000000	5212.529785	0.395259	
625.000000	5220.629883	0.427831	
626.000000	5228.729980	0.387901	
627.000000	5236.830078	0.418155	
628.000000	5244.930176	0.402648	
629.000000	5253.029785	0.401460	
630.000000	5261.129883	0.472569	
631.000000	5269.229980	0.345051	
632.000000	5277.330078	0.536824	
633.000000	5285.430176	0.382597	
634.000000	5293.529785	0.391067	
635.000000	5301.629883	0.525062	
636.000000	5309.729980	0.418876	
637.000000	5317.830078	0.379919	
638.000000	5325.930176	0.371255	
639.000000	5334.029785	0.419789	
640.000000	5342.129883	0.369443	
641.000000	5350.229980	0.434539	
642.000000	5358.330078	0.365125	
643.000000	5366.430176	0.365496	
644.000000	5374.529785	0.388269	
645.000000	5382.629883	0.354846	
646.000000	5390.729980	0.363204	
647.000000	5398.830078	0.367661	
648.000000	5406.930176	0.365903	
649.000000	5415.029785	0.299498	
650.000000	5423.129883	0.366649	
651.000000	5431.229980	0.355721	
652.000000	5439.330078	0.388733	
653.000000	5447.430176	0.354397	
654.000000	5455.529785	0.397915	
655.000000	5463.629883	0.408132	
656.000000	5471.729980	0.374665	
657.000000	5479.830078	0.315734	
658.000000	5487.930176	0.337386	
659.000000	5496.029785	0.348168	
660.000000	5504.129883	0.339738	
661.000000	5512.229980	0.315322	
662.000000	5520.330078	0.356778	
663.000000	5528.430176	0.014007	
664.000000	5536.529785	0.367094	
665.000000	5544.629883	0.298669	
666.000000	5552.729980	0.367342	
667.000000	5560.830078	0.388292	
668.000000	5568.930176	0.374742	
669.000000	5577.029785	0.318682	
670.000000	5585.129883	0.318056	
671.000000	5593.229980	0.302038	
672.000000	5601.330078	0.338054	
673.000000	5609.430176	0.243455	
674.000000	5617.529785	0.304961	
675.000000	5625.629883	0.315116	
676.000000	5633.729980	-0.113678	
677.000000	5641.830078	0.316520	
678.000000	5649.930176	0.376416	
679.000000	5658.029785	0.300324	
680.000000	5666.129883	0.276823	
681.000000	5674.229980	0.334709	
682.000000	5682.330078	0.342270	
683.000000	5690.430176	0.330207	
684.000000	5698.529785	0.430130	
685.000000	5706.629883	0.352240	
686.000000	5714.729980	1.835595	
687.000000	5722.830078	0.315184	
688.000000	5730.930176	0.271652	
689.000000	5739.029785	0.270990	
690.000000	5747.129883	0.323993	
691.000000	5755.229980	0.365279	
692.000000	5763.330078	0.253733	
693.000000	5771.430176	0.270721	
694.000000	5779.529785	0.315328	
695.000000	5787.629883	0.313146	
696.000000	5795.729980	0.278054	
697.000000	5803.830078	0.223032	
698.000000	5811.930176	0.322598	
699.000000	5820.029785	0.311565	
700.000000	5828.129883	0.202906	
701.000000	5836.229980	0.308745	
702.000000	5844.330078	0.329509	
703.000000	5852.430176	0.196625	
704.000000	5860.529785	0.157849	
705.000000	5868.629883	0.304776	
706.000000	5876.729980	1.009235	
707.000000	5884.830078	0.488661	
708.000000	5892.930176	0.323712	
709.000000	5901.029785	0.299754	
710.000000	5909.129883	0.287693	
711.000000	5917.229980	0.371717	
712.000000	5925.330078	0.285508	
713.000000	5933.430176	0.305480	
714.000000	5941.529785	0.275180	
715.000000	5949.629883	0.275083	
716.000000	5957.729980	0.294559	
717.000000	5965.830078	0.307671	
718.000000	5973.930176	0.274720	
719.000000	5982.029785	0.281199	
720.000000	5990.129883	0.277042	
721.000000	5998.229980	0.287852	
722.000000	6006.330078	0.227187	
723.000000	6014.430176	0.246957	
724.000000	6022.529785	2.281626	
725.000000	6030.629883	19.098186	
726.000000	6038.729980	-97.775887	
727.000000	6046.830078	-3.868518	
728.000000	6054.930176	-353.838715	
729.000000	6078.379883	232.715439	
730.000000	6094.419922	48.565983	
731.000000	6102.520020	-9.794442	
732.000000	6158.740234	56.832211	
733.000000	6166.839844	32.478233	
734.000000	6174.939941	47.814579	
735.000000	6183.040039	48.200989	
736.000000	6191.140137	57.034122	
737.000000	6199.240234	51.062946	
738.000000	6207.339844	97.833168	
739.000000	6215.439941	1.#INF00	
740.000000	6223.540039	149.133087	
741.000000	6231.640137	73.319977	
742.000000	6239.740234	-238.355621	
743.000000	6247.839844	66.469978	
744.000000	6255.939941	236.275696	
745.000000	6264.040039	2001.952271	
746.000000	6272.140137	89.208603	
747.000000	6280.240234	155.633224	
748.000000	6288.339844	340.790985	
749.000000	6296.439941	244.280975	
750.000000	6304.540039	59.793770	
751.000000	6312.640137	-17.443075	
752.000000	6320.740234	248.554214	
753.000000	6328.839844	20.880697	
754.000000	6336.939941	2137.020264	
755.000000	6345.040039	1.#INF00	
756.000000	6353.140137	-1712.438843	
757.000000	6361.240234	1092.113525	
758.000000	6369.339844	123.662094	
759.000000	6377.439941	-490.829559	
760.000000	6385.540039	-1001.942139	
761.000000	6393.640137	-300.598541	
762.000000	6401.740234	-228.425415	
763.000000	6409.839844	279.640076	
764.000000	6417.939941	-115.833664	
765.000000	6426.040039	-759.674805	
766.000000	6434.140137	1071.989868	
767.000000	6442.240234	-255.039780	
768.000000	6450.339844	1653.817993	
769.000000	6458.439941	44.279888	
770.000000	6466.540039	-385.645996	
771.000000	6474.640137	-205.567169	
772.000000	6482.740234	-978.516113	
773.000000	6490.839844	230.427643	
774.000000	6498.939941	-232.820084	
775.000000	6507.040039	-212.761475	
776.000000	6515.140137	2386.084473	
777.000000	6523.240234	-371.739746	
778.000000	6531.339844	510.559631	
779.000000	6539.439941	-421.748657	
780.000000	6547.540039	1.#INF00	
781.000000	6555.640137	937.436829	
782.000000	6563.740234	-885.186829	
783.000000	6571.839844	1.#INF00	
784.000000	6579.939941	-72.505241	
785.000000	6588.040039	-1.#INF00	
786.000000	6596.140137	-106.026459	
787.000000	6604.240234	11.728195	
788.000000	6612.339844	-459.697235	
789.000000	6620.439941	-760.861206	
790.000000	6628.540039	-305.270264	
791.000000	6636.640137	-2337.518799	
792.000000	6644.740234	2256.804443	
793.000000	6652.839844	144.056778	
794.000000	6660.939941	-4047.565674	
795.000000	6669.040039	947.922058	
796.000000	6677.140137	1.#INF00	
797.000000	6685.240234	-1360.838257	
798.000000	6693.339844	-17.381422	
799.000000	6701.439941	1.#INF00	
800.000000	6709.540039	-4167.489258	
801.000000	6717.640137	366.809906	
802.000000	6725.740234	1288.554688	
803.000000	6733.839844	62.763763	
804.000000	6741.939941	-770.726379	
805.000000	6750.040039	559.266907	
806.000000	6758.140137	-743.781189	
807.000000	6766.240234	1895.557983	
808.000000	6774.339844	257.102173	
809.000000	6782.439941	645.331421	
810.000000	6790.540039	340.264282	
811.000000	6798.640137	199.463501	
812.000000	6806.740234	1213.411865	
813.000000	6814.839844	190.685486	
814.000000	6822.939941	832.921204	
815.000000	6831.040039	281.689880	
816.000000	6839.140137	985.710022	
