        Number	     Time[sec]	     HI_over_I	
176.000000	1481.589966	6.385544	
177.000000	1489.689941	6.458823	
178.000000	1497.790039	6.568787	
179.000000	1505.890015	6.647711	
180.000000	1513.989990	6.769540	
181.000000	1522.089966	6.852653	
182.000000	1530.189941	6.934070	
183.000000	1538.290039	7.037051	
184.000000	1546.390015	7.122074	
185.000000	1554.489990	7.248040	
186.000000	1562.589966	7.379708	
187.000000	1570.689941	7.439488	
188.000000	1578.790039	7.512193	
189.000000	1586.890015	7.643879	
190.000000	1594.989990	7.746080	
191.000000	1603.089966	7.710064	
192.000000	1611.189941	7.774289	
193.000000	1619.290039	7.856090	
194.000000	1627.390015	7.900065	
195.000000	1635.489990	8.001307	
196.000000	1672.650024	7.495147	
197.000000	1680.750000	7.489152	
198.000000	1688.849976	7.353539	
199.000000	1696.949951	7.304567	
200.000000	1705.050049	7.177731	
201.000000	1713.150024	7.129271	
202.000000	1721.250000	7.066297	
203.000000	1729.349976	6.997885	
204.000000	1737.449951	6.957362	
205.000000	1745.550049	6.892112	
206.000000	1753.650024	6.829104	
207.000000	1761.750000	6.729647	
208.000000	1769.849976	6.649752	
209.000000	1777.949951	6.544055	
210.000000	1786.050049	6.499995	
211.000000	1794.150024	6.414711	
212.000000	1802.250000	6.334944	
213.000000	1810.349976	6.248272	
214.000000	1818.449951	6.157267	
215.000000	1826.550049	6.091768	
216.000000	1834.650024	6.025181	
217.000000	1842.750000	5.921627	
218.000000	1850.849976	5.858545	
219.000000	1858.949951	5.782149	
220.000000	1867.050049	5.727625	
221.000000	1875.150024	5.642419	
222.000000	1883.250000	5.590852	
223.000000	1891.349976	5.529289	
224.000000	1899.449951	5.475603	
225.000000	1907.550049	5.393847	
226.000000	1915.650024	5.337328	
227.000000	1923.750000	5.271512	
228.000000	1931.849976	5.219613	
229.000000	1939.949951	5.132358	
230.000000	1948.050049	5.068301	
231.000000	1956.150024	5.062162	
232.000000	1964.250000	4.987964	
233.000000	1972.349976	4.928143	
234.000000	1980.449951	4.872266	
235.000000	1988.550049	4.824388	
236.000000	1996.650024	4.770237	
237.000000	2004.750000	4.708812	
238.000000	2012.849976	4.670080	
239.000000	2020.949951	4.615986	
240.000000	2029.050049	4.556556	
241.000000	2037.150024	4.500359	
242.000000	2045.250000	4.458132	
243.000000	2053.350098	4.411612	
244.000000	2061.449951	4.378361	
245.000000	2069.550049	4.319736	
246.000000	2077.649902	4.274531	
247.000000	2085.750000	4.217988	
248.000000	2093.850098	4.176377	
249.000000	2101.949951	4.137798	
250.000000	2110.050049	4.106196	
251.000000	2118.149902	4.062448	
252.000000	2126.250000	4.035155	
253.000000	2134.350098	3.990157	
254.000000	2142.449951	3.926877	
255.000000	2150.550049	3.911989	
256.000000	2158.649902	3.868664	
257.000000	2166.750000	3.819383	
258.000000	2174.850098	3.760813	
259.000000	2182.949951	3.697877	
260.000000	2191.050049	3.660690	
261.000000	2199.149902	3.612772	
262.000000	2207.250000	3.572461	
263.000000	2215.350098	3.545169	
264.000000	2223.449951	3.515686	
265.000000	2231.550049	3.474262	
266.000000	2239.649902	3.442232	
267.000000	2247.750000	3.413748	
268.000000	2255.850098	3.369568	
269.000000	2263.949951	3.339737	
270.000000	2272.050049	3.309294	
271.000000	2280.149902	3.279166	
272.000000	2288.250000	3.242711	
273.000000	2296.350098	3.205251	
274.000000	2304.449951	3.172210	
275.000000	2312.550049	3.133635	
276.000000	2320.649902	3.110052	
277.000000	2328.750000	3.078353	
278.000000	2336.850098	3.048604	
279.000000	2344.949951	3.009807	
280.000000	2353.050049	2.990559	
281.000000	2361.149902	2.958825	
282.000000	2369.250000	2.929570	
283.000000	2377.350098	2.898557	
284.000000	2385.449951	2.875592	
285.000000	2393.550049	2.842992	
286.000000	2401.649902	2.800315	
287.000000	2409.750000	2.778993	
288.000000	2417.850098	2.750242	
289.000000	2425.949951	2.735276	
290.000000	2434.050049	2.703504	
291.000000	2442.149902	2.670713	
292.000000	2450.250000	2.643779	
293.000000	2458.350098	2.623915	
294.000000	2466.449951	2.594722	
295.000000	2474.550049	2.567123	
296.000000	2482.649902	2.539875	
297.000000	2490.750000	2.517673	
298.000000	2498.850098	2.493441	
299.000000	2506.949951	2.468712	
300.000000	2515.050049	2.448140	
301.000000	2523.149902	2.424223	
302.000000	2531.250000	2.401585	
303.000000	2539.350098	2.381714	
304.000000	2547.449951	2.358207	
305.000000	2555.550049	2.338075	
306.000000	2563.649902	2.317111	
307.000000	2571.750000	2.294291	
308.000000	2579.850098	2.269871	
309.000000	2587.949951	2.258490	
310.000000	2596.050049	2.232633	
311.000000	2604.149902	2.209647	
312.000000	2612.250000	2.196613	
313.000000	2620.350098	2.168159	
314.000000	2628.449951	2.142123	
315.000000	2636.550049	2.125885	
316.000000	2644.649902	2.103439	
317.000000	2652.750000	2.087023	
318.000000	2660.850098	2.064058	
319.000000	2668.949951	2.043776	
320.000000	2677.050049	2.024714	
321.000000	2685.149902	2.004379	
322.000000	2693.250000	1.985741	
323.000000	2701.350098	1.967837	
324.000000	2709.449951	1.952949	
325.000000	2717.550049	1.941976	
326.000000	2725.649902	1.923468	
327.000000	2733.750000	1.906637	
328.000000	2741.850098	1.890719	
329.000000	2749.949951	1.875387	
330.000000	2758.050049	1.855882	
331.000000	2766.149902	1.840769	
332.000000	2774.250000	1.825035	
333.000000	2782.350098	1.809381	
334.000000	2790.449951	1.796053	
335.000000	2798.550049	1.780370	
336.000000	2806.649902	1.765527	
337.000000	2814.750000	1.745581	
338.000000	2822.850098	1.734755	
339.000000	2830.949951	1.719565	
340.000000	2839.050049	1.701035	
341.000000	2847.149902	1.675363	
342.000000	2855.250000	1.670210	
343.000000	2863.350098	1.653553	
344.000000	2871.449951	1.638528	
345.000000	2879.550049	1.621591	
346.000000	2887.649902	1.608321	
347.000000	2895.750000	1.593691	
348.000000	2903.850098	1.577060	
349.000000	2911.949951	1.560997	
350.000000	2920.050049	1.546820	
351.000000	2928.149902	1.536458	
352.000000	2936.250000	1.524331	
353.000000	2944.350098	1.509194	
354.000000	2952.449951	1.495800	
355.000000	2960.550049	1.482527	
356.000000	2968.649902	1.465462	
357.000000	2976.750000	1.452501	
358.000000	2984.850098	1.439535	
359.000000	2992.949951	1.423960	
360.000000	3001.050049	1.413499	
361.000000	3009.149902	1.400240	
362.000000	3017.250000	1.388508	
363.000000	3025.350098	1.376253	
364.000000	3033.449951	1.360439	
365.000000	3041.550049	1.348663	
366.000000	3049.649902	1.339296	
367.000000	3063.790039	1.319154	
368.000000	3071.889893	1.308024	
369.000000	3079.989990	1.295769	
370.000000	3088.090088	1.287080	
371.000000	3096.189941	1.278309	
372.000000	3104.290039	1.267181	
373.000000	3112.389893	1.256504	
374.000000	3120.489990	1.247570	
375.000000	3128.590088	1.235253	
376.000000	3136.689941	1.223850	
377.000000	3144.790039	1.213073	
378.000000	3152.889893	1.200696	
379.000000	3160.989990	1.190635	
380.000000	3169.090088	1.183247	
381.000000	3177.189941	1.171528	
382.000000	3185.290039	1.161306	
383.000000	3193.389893	1.149172	
384.000000	3201.489990	1.139108	
385.000000	3209.590088	1.130168	
386.000000	3217.689941	1.120014	
387.000000	3225.790039	1.111831	
388.000000	3233.889893	1.101060	
389.000000	3241.989990	1.094247	
390.000000	3250.090088	1.084167	
391.000000	3258.189941	1.076109	
392.000000	3266.290039	1.065321	
393.000000	3274.389893	1.059328	
394.000000	3282.489990	1.050005	
395.000000	3290.590088	1.040026	
396.000000	3298.689941	1.032001	
397.000000	3306.790039	1.026640	
398.000000	3314.889893	1.015145	
399.000000	3322.989990	1.004532	
400.000000	3331.090088	0.996516	
401.000000	3339.189941	0.988039	
402.000000	3347.290039	0.980690	
403.000000	3355.389893	0.971023	
404.000000	3363.489990	0.963636	
405.000000	3371.590088	0.958799	
406.000000	3379.689941	0.952745	
407.000000	3387.790039	0.939811	
408.000000	3395.889893	0.934435	
409.000000	3403.989990	0.926612	
410.000000	3412.090088	0.918850	
411.000000	3420.189941	0.911611	
412.000000	3428.290039	0.904707	
413.000000	3436.389893	0.896403	
414.000000	3444.489990	0.890331	
415.000000	3452.590088	0.881682	
416.000000	3460.689941	0.875440	
417.000000	3468.790039	0.865926	
418.000000	3476.889893	0.859872	
419.000000	3484.989990	0.852683	
420.000000	3493.090088	0.845734	
421.000000	3501.189941	0.840175	
422.000000	3509.290039	0.832824	
423.000000	3517.389893	0.827354	
424.000000	3525.489990	0.820771	
425.000000	3533.590088	0.814655	
426.000000	3541.689941	0.806074	
427.000000	3549.790039	0.800695	
428.000000	3557.889893	0.793690	
429.000000	3565.989990	0.787190	
430.000000	3574.090088	0.781700	
431.000000	3582.189941	0.774713	
432.000000	3590.290039	0.769388	
433.000000	3598.389893	0.760732	
434.000000	3606.489990	0.754436	
435.000000	3614.590088	0.749441	
436.000000	3622.689941	0.743758	
437.000000	3630.790039	0.737121	
438.000000	3638.889893	0.730608	
439.000000	3646.989990	0.722569	
440.000000	3655.090088	0.718437	
441.000000	3663.189941	0.714229	
442.000000	3671.290039	0.708454	
443.000000	3679.389893	0.702657	
444.000000	3687.489990	0.696375	
445.000000	3695.590088	0.692671	
446.000000	3703.689941	0.687199	
447.000000	3711.790039	0.681805	
448.000000	3719.889893	0.674180	
449.000000	3727.989990	0.670485	
450.000000	3736.090088	0.662863	
451.000000	3744.189941	0.658353	
452.000000	3752.290039	0.652003	
453.000000	3782.750000	0.633913	
454.000000	3790.850098	0.629625	
455.000000	3798.949951	0.625486	
456.000000	3807.050049	0.621032	
457.000000	3815.149902	0.615526	
458.000000	3823.250000	0.608516	
459.000000	3831.350098	0.604023	
460.000000	3839.449951	0.598257	
461.000000	3847.550049	0.594668	
462.000000	3855.649902	0.590511	
463.000000	3863.750000	0.585879	
464.000000	3871.850098	0.579638	
465.000000	3879.949951	0.574894	
466.000000	3888.050049	0.570132	
467.000000	3896.149902	0.565241	
468.000000	3904.250000	0.561742	
469.000000	3912.350098	0.557297	
470.000000	3920.449951	0.552129	
471.000000	3928.550049	0.547855	
472.000000	3936.649902	0.544460	
473.000000	3944.750000	0.540377	
474.000000	3952.850098	0.535439	
475.000000	3960.949951	0.532047	
476.000000	3969.050049	0.528906	
477.000000	3977.149902	0.524962	
478.000000	3985.250000	0.521376	
479.000000	3993.350098	0.517239	
480.000000	4001.449951	0.513453	
481.000000	4009.550049	0.510104	
482.000000	4017.649902	0.505236	
483.000000	4025.750000	0.502236	
484.000000	4033.850098	0.498352	
485.000000	4041.949951	0.495864	
486.000000	4050.050049	0.491270	
487.000000	4058.149902	0.487668	
488.000000	4066.250000	0.484561	
489.000000	4074.350098	0.479583	
490.000000	4082.449951	0.475430	
491.000000	4090.550049	0.472335	
492.000000	4098.649902	0.469602	
493.000000	4106.750000	0.465540	
494.000000	4114.850098	0.461084	
495.000000	4122.950195	0.457348	
496.000000	4131.049805	0.453438	
497.000000	4139.149902	0.449725	
498.000000	4147.250000	0.446925	
499.000000	4155.350098	0.443010	
500.000000	4163.450195	0.439689	
501.000000	4171.549805	0.436828	
502.000000	4179.649902	0.433394	
503.000000	4187.750000	0.429925	
504.000000	4195.850098	0.426853	
505.000000	4203.950195	0.423315	
506.000000	4212.049805	0.421118	
507.000000	4220.149902	0.417876	
508.000000	4228.250000	0.413682	
509.000000	4236.350098	0.411721	
510.000000	4244.450195	0.407376	
511.000000	4252.549805	0.405769	
512.000000	4260.649902	0.402922	
513.000000	4268.750000	0.399098	
514.000000	4276.850098	0.396465	
515.000000	4284.950195	0.392724	
516.000000	4293.049805	0.389459	
517.000000	4301.149902	0.387796	
518.000000	4309.250000	0.384944	
519.000000	4317.350098	0.382602	
520.000000	4325.450195	0.379738	
521.000000	4333.549805	0.378165	
522.000000	4341.649902	0.374889	
523.000000	4349.750000	0.371597	
524.000000	4357.850098	0.369672	
525.000000	4365.950195	0.367394	
526.000000	4374.049805	0.364488	
527.000000	4382.149902	0.361757	
528.000000	4390.250000	0.359639	
529.000000	4398.350098	0.357054	
530.000000	4406.450195	0.354031	
531.000000	4414.549805	0.351597	
532.000000	4422.649902	0.348982	
533.000000	4430.750000	0.346503	
534.000000	4438.850098	0.344154	
535.000000	4446.950195	0.341707	
536.000000	4455.049805	0.338750	
537.000000	4463.149902	0.336942	
538.000000	4471.250000	0.334874	
539.000000	4479.350098	0.333001	
540.000000	4487.450195	0.330447	
541.000000	4495.549805	0.328379	
542.000000	4503.649902	0.326028	
543.000000	4511.750000	0.322799	
544.000000	4519.850098	0.320212	
545.000000	4527.950195	0.317878	
546.000000	4536.049805	0.315034	
547.000000	4544.149902	0.313404	
548.000000	4552.250000	0.311294	
549.000000	4560.350098	0.309316	
550.000000	4568.450195	0.306331	
551.000000	4576.549805	0.304781	
552.000000	4584.649902	0.302537	
553.000000	4592.750000	0.300566	
554.000000	4600.850098	0.297734	
555.000000	4608.950195	0.295313	
556.000000	4617.049805	0.293126	
557.000000	4625.149902	0.291664	
558.000000	4633.250000	0.288846	
559.000000	4641.350098	0.287732	
560.000000	4649.450195	0.285471	
561.000000	4657.549805	0.283774	
562.000000	4665.649902	0.282449	
563.000000	4673.750000	0.281190	
564.000000	4681.850098	0.279235	
565.000000	4689.950195	0.277221	
566.000000	4698.049805	0.276224	
567.000000	4706.149902	0.274644	
568.000000	4714.250000	0.272637	
569.000000	4722.350098	0.270362	
570.000000	4730.450195	0.268986	
571.000000	4738.549805	0.267607	
572.000000	4746.649902	0.265234	
573.000000	4754.750000	0.263791	
574.000000	4762.850098	0.262758	
575.000000	4770.950195	0.260765	
576.000000	4779.049805	0.258872	
577.000000	4787.149902	0.257660	
578.000000	4795.250000	0.255616	
579.000000	4803.350098	0.254273	
580.000000	4811.450195	0.252853	
581.000000	4819.549805	0.251696	
582.000000	4827.649902	0.249844	
583.000000	4835.750000	0.248398	
584.000000	4843.850098	0.246013	
585.000000	4851.950195	0.245157	
586.000000	4860.049805	0.244030	
587.000000	4868.149902	0.242448	
588.000000	4876.250000	0.241204	
589.000000	4884.350098	0.239294	
590.000000	4892.450195	0.237700	
591.000000	4900.549805	0.236270	
592.000000	4908.649902	0.235150	
593.000000	4916.750000	0.233378	
594.000000	4924.850098	0.231841	
595.000000	4932.950195	0.229674	
596.000000	4941.049805	0.227620	
597.000000	4949.149902	0.226574	
598.000000	4957.250000	0.225433	
599.000000	4965.350098	0.224588	
600.000000	4973.450195	0.225405	
601.000000	4981.549805	0.224447	
602.000000	4989.649902	0.222682	
603.000000	4997.750000	0.221246	
604.000000	5005.850098	0.223265	
605.000000	5013.950195	0.220780	
606.000000	5022.049805	0.220238	
607.000000	5030.149902	0.219844	
608.000000	5038.250000	0.217148	
609.000000	5046.350098	0.217144	
610.000000	5054.450195	0.215908	
611.000000	5062.549805	0.214463	
612.000000	5070.649902	0.212140	
613.000000	5078.750000	0.211522	
614.000000	5086.850098	0.208919	
615.000000	5094.950195	0.432822	
616.000000	5103.049805	-210.929001	
617.000000	5111.149902	8.325093	
618.000000	5119.250000	19.172396	
619.000000	5127.350098	261.376343	
620.000000	5135.450195	-1088.473267	
621.000000	5143.549805	-662.818970	
622.000000	5171.299805	-412.359131	
623.000000	5179.399902	4.096732	
624.000000	5194.399902	224.506012	
625.000000	5202.500000	-268.457367	
626.000000	5210.600098	5962.670898	
627.000000	5218.700195	-882.152222	
628.000000	5226.799805	-962.874146	
629.000000	5234.899902	-381.339203	
630.000000	5243.000000	-1447.581909	
631.000000	5251.100098	-210.026245	
632.000000	5259.200195	412.768982	
633.000000	5267.299805	-596.796753	
634.000000	5275.399902	963.951782	
635.000000	5283.500000	-410.940338	
636.000000	5291.600098	-1438.399658	
637.000000	5299.700195	-1500.589600	
638.000000	5307.799805	-1741.641724	
639.000000	5315.899902	1750.674805	
640.000000	5324.000000	-1910.629517	
641.000000	5332.100098	-595.628723	
642.000000	5340.200195	-390.979004	
643.000000	5348.299805	-464.195953	
644.000000	5356.399902	-895.823059	
645.000000	5364.500000	-564.744568	
646.000000	5382.200195	-226.329910	
647.000000	5390.299805	-478.283295	
648.000000	5413.310059	-1480.650269	
649.000000	5421.410156	619.396729	
650.000000	5429.509766	-899.567261	
651.000000	5437.609863	-2139.340088	
652.000000	5445.709961	-955.844788	
653.000000	5453.810059	-498.252960	
654.000000	5461.910156	-1895.598999	
655.000000	5470.009766	-1302.294189	
656.000000	5478.109863	90.629227	
657.000000	5486.209961	-565.787720	
658.000000	5494.310059	-476.829498	
659.000000	5502.410156	-261.707642	
660.000000	5510.509766	-2546.000977	
661.000000	5518.609863	-418.962708	
662.000000	5526.709961	678.709839	
663.000000	5534.810059	2755.551758	
664.000000	5542.910156	1.#INF00	
665.000000	5551.009766	154.533676	
666.000000	5559.109863	-758.894897	
667.000000	5567.209961	-3275.910156	
668.000000	5575.310059	-991.867188	
669.000000	5583.410156	-1606.869263	
670.000000	5591.509766	243.686401	
671.000000	5599.609863	336.718933	
672.000000	5607.709961	-78.256027	
673.000000	5615.810059	-157.163269	
674.000000	5623.910156	-1175.560059	
675.000000	5632.009766	-1576.039185	
676.000000	5640.109863	2558.871094	
677.000000	5648.209961	-30.863609	
678.000000	5656.310059	1135.380859	
679.000000	5664.410156	1644.213867	
680.000000	5672.509766	-2606.006348	
681.000000	5680.609863	217.261978	
682.000000	5688.709961	2028.340210	
683.000000	5696.810059	1297.938965	
684.000000	5704.910156	1407.564453	
685.000000	5713.009766	-200.349854	
686.000000	5721.109863	369.430939	
687.000000	5729.209961	2889.068848	
688.000000	5737.310059	783.977234	
689.000000	5745.410156	484.244720	
690.000000	5753.509766	1411.894409	
691.000000	5761.609863	2075.190674	
692.000000	5769.709961	1302.684326	
693.000000	5777.810059	1.#INF00	
694.000000	5785.910156	-190.630188	
695.000000	5794.009766	1.#INF00	
696.000000	5802.109863	316.003967	
697.000000	5810.209961	-1030.618408	
698.000000	5818.310059	-209.831772	
699.000000	5826.410156	-621.965088	
700.000000	5834.509766	802.075745	
701.000000	5842.609863	280.723450	
702.000000	5850.709961	985.462524	
703.000000	5858.810059	7.122633	
704.000000	5866.910156	0.083258	
705.000000	5875.009766	0.014715	
706.000000	5883.109863	0.053278	
707.000000	5920.410156	0.048484	
708.000000	5928.509766	0.045905	
709.000000	5936.609863	0.039483	
710.000000	5944.709961	0.040580	
711.000000	5952.810059	0.037370	
712.000000	5960.910156	0.036680	
713.000000	5969.009766	0.036200	
714.000000	5977.109863	0.034154	
715.000000	6008.419922	0.031535	
716.000000	6016.520020	0.030236	
717.000000	6024.620117	0.030038	
718.000000	6057.709961	0.027534	
719.000000	6065.810059	0.027164	
720.000000	6073.910156	0.026479	
721.000000	6082.009766	0.027760	
722.000000	6090.109863	0.020764	
723.000000	6098.209961	0.021660	
724.000000	6106.310059	0.022280	
725.000000	6114.410156	0.018092	
726.000000	6122.509766	0.022098	
727.000000	6130.609863	0.018458	
728.000000	6163.319824	0.019169	
729.000000	6171.419922	0.017700	
730.000000	6179.520020	0.018030	
731.000000	6187.620117	0.017043	
732.000000	6195.720215	0.016738	
733.000000	6203.819824	0.016498	
734.000000	6211.919922	0.016051	
735.000000	6220.020020	0.016265	
736.000000	6228.120117	0.014304	
737.000000	6236.220215	0.015498	
738.000000	6244.319824	0.013665	
739.000000	6252.419922	0.012632	
740.000000	6260.520020	0.014573	
741.000000	6268.620117	0.012070	
742.000000	6276.720215	0.014136	
743.000000	6284.819824	0.012639	
744.000000	6292.919922	0.013207	
745.000000	6301.020020	0.012776	
746.000000	6309.120117	0.009071	
747.000000	6317.220215	0.012937	
748.000000	6325.319824	0.011047	
749.000000	6333.419922	0.011128	
750.000000	6341.520020	0.012155	
751.000000	6349.620117	0.009795	
752.000000	6357.720215	0.011567	
753.000000	6365.819824	0.009607	
754.000000	6373.919922	0.010424	
755.000000	6382.020020	0.009556	
756.000000	6390.120117	0.010039	
757.000000	6412.640137	0.009708	
758.000000	6420.740234	0.009016	
759.000000	6428.839844	0.009053	
760.000000	6436.939941	0.008017	
761.000000	6445.040039	0.008410	
762.000000	6453.140137	0.005818	
763.000000	6461.240234	0.008485	
764.000000	6469.339844	0.005407	
765.000000	6477.439941	0.007655	
766.000000	6485.540039	0.005190	
767.000000	6493.640137	0.005382	
768.000000	6501.740234	0.006168	
769.000000	6509.839844	0.004638	
770.000000	6517.939941	0.006153	
771.000000	6526.040039	0.003720	
772.000000	6534.140137	0.006554	
773.000000	6542.240234	0.003804	
774.000000	6553.250000	0.004544	
775.000000	6561.350098	0.005975	
776.000000	6569.450195	0.004740	
777.000000	6577.549805	0.006258	
778.000000	6585.649902	0.004964	
779.000000	6593.750000	0.006303	
780.000000	6601.850098	0.004355	
781.000000	6609.950195	0.003573	
782.000000	6618.049805	0.004567	
783.000000	6626.149902	0.002912	
784.000000	6634.250000	0.004605	
785.000000	6642.350098	0.003334	
786.000000	6650.450195	0.003258	
787.000000	6658.549805	0.003660	
788.000000	6666.649902	0.002592	
789.000000	6674.750000	0.003356	
790.000000	6682.850098	0.002321	
791.000000	6690.950195	0.002678	
792.000000	6699.049805	0.001956	
793.000000	6707.149902	0.000881	
794.000000	6715.250000	0.002299	
795.000000	6723.350098	-0.000080	
796.000000	6731.450195	0.002457	
797.000000	6739.549805	0.000850	
798.000000	6747.649902	0.002308	
799.000000	6755.750000	0.001021	
800.000000	6763.850098	0.001572	
801.000000	6771.950195	0.000849	
802.000000	6780.049805	0.001129	
803.000000	6788.149902	0.000999	
804.000000	6796.250000	0.000630	
805.000000	6804.350098	0.000244	
806.000000	6812.450195	0.000274	
807.000000	6820.549805	0.000097	
808.000000	6828.649902	0.000025	
809.000000	6836.750000	-0.000223	
810.000000	6844.850098	-0.000343	
811.000000	6852.950195	-0.000957	
812.000000	6861.049805	-0.001108	
813.000000	6869.149902	-0.000965	
814.000000	6877.250000	-0.001115	
815.000000	6885.350098	-0.001150	
816.000000	6893.450195	-0.001323	
