        Number	     Time[sec]	     HI_over_I	
96.000000	843.679993	0.137385	
97.000000	851.780029	0.198690	
98.000000	859.880005	0.039780	
99.000000	867.979980	0.213837	
100.000000	876.080017	0.070631	
101.000000	884.179993	0.158874	
102.000000	892.280029	0.111620	
103.000000	908.619995	0.133919	
104.000000	916.719971	0.109918	
105.000000	924.820007	0.141237	
106.000000	932.919983	0.108784	
107.000000	971.169983	0.122381	
108.000000	979.270020	0.126987	
109.000000	987.369995	0.121141	
110.000000	995.469971	0.127243	
111.000000	1003.570007	0.121025	
112.000000	1011.669983	0.126529	
113.000000	1019.770020	0.121697	
114.000000	1027.869995	0.125218	
115.000000	1035.969971	0.122379	
116.000000	1044.069946	0.124570	
117.000000	1052.170044	0.122889	
118.000000	1060.270020	0.124303	
119.000000	1068.369995	0.123792	
120.000000	1076.469971	0.123347	
121.000000	1084.569946	0.124245	
122.000000	1092.670044	0.124198	
123.000000	1100.770020	0.124231	
124.000000	1108.869995	0.123797	
125.000000	1116.969971	0.123565	
126.000000	1125.069946	0.123269	
127.000000	1133.170044	0.122604	
128.000000	1141.270020	0.123699	
129.000000	1149.369995	0.123448	
130.000000	1157.469971	0.123216	
131.000000	1165.569946	0.123436	
132.000000	1173.670044	0.123159	
133.000000	1181.770020	0.123287	
134.000000	1189.869995	0.123279	
135.000000	1197.969971	0.123080	
136.000000	1206.069946	0.123504	
137.000000	1214.170044	0.122931	
138.000000	1222.270020	0.123462	
139.000000	1230.369995	0.123383	
140.000000	1238.469971	0.123384	
141.000000	1246.569946	0.123913	
142.000000	1254.670044	0.123974	
143.000000	1262.770020	0.123957	
144.000000	1270.869995	0.124260	
145.000000	1278.969971	0.125363	
146.000000	1287.069946	0.126811	
147.000000	1295.170044	0.128699	
148.000000	1303.270020	0.130777	
149.000000	1311.369995	0.135517	
150.000000	1319.469971	0.152715	
151.000000	1327.569946	0.173809	
152.000000	1335.670044	0.213194	
153.000000	1343.770020	0.254862	
154.000000	1351.869995	0.305493	
155.000000	1359.969971	0.359426	
156.000000	1368.069946	0.404591	
157.000000	1376.170044	0.476698	
158.000000	1384.270020	0.518242	
159.000000	1392.369995	0.557657	
160.000000	1400.469971	0.610013	
161.000000	1408.569946	0.667919	
162.000000	1416.670044	0.725843	
163.000000	1424.770020	0.766683	
164.000000	1432.869995	0.789188	
165.000000	1440.969971	0.816507	
166.000000	1449.069946	0.859607	
167.000000	1457.170044	0.905459	
168.000000	1465.270020	0.944933	
169.000000	1473.369995	0.970102	
170.000000	1481.469971	1.001816	
171.000000	1489.569946	1.036382	
172.000000	1497.670044	1.067655	
173.000000	1505.770020	1.105276	
174.000000	1513.869995	1.129665	
175.000000	1521.969971	1.157921	
176.000000	1530.069946	1.188046	
177.000000	1538.170044	1.221851	
178.000000	1546.270020	1.245606	
179.000000	1554.369995	1.262841	
180.000000	1562.469971	1.291633	
181.000000	1570.569946	1.326337	
182.000000	1578.670044	1.354103	
183.000000	1586.770020	1.369257	
184.000000	1594.869995	1.390354	
185.000000	1602.969971	1.415320	
186.000000	1611.069946	1.437775	
187.000000	1619.170044	1.459388	
188.000000	1627.270020	1.490539	
189.000000	1635.369995	1.505406	
190.000000	1643.469971	1.530657	
191.000000	1651.569946	1.551212	
192.000000	1659.670044	1.572433	
193.000000	1667.770020	1.589373	
194.000000	1675.869995	1.612521	
195.000000	1683.969971	1.633321	
196.000000	1692.069946	1.659405	
197.000000	1700.170044	1.679732	
198.000000	1708.270020	1.687804	
199.000000	1716.369995	1.711161	
200.000000	1724.469971	1.731647	
201.000000	1732.569946	1.753264	
202.000000	1740.670044	1.780694	
203.000000	1748.770020	1.790515	
204.000000	1756.869995	1.811696	
205.000000	1764.969971	1.832220	
206.000000	1773.069946	1.846451	
207.000000	1781.170044	1.860833	
208.000000	1789.270020	1.880911	
209.000000	1797.369995	1.894078	
210.000000	1805.469971	1.917136	
211.000000	1813.569946	1.937187	
212.000000	1821.670044	1.946539	
213.000000	1829.770020	1.966979	
214.000000	1837.869995	1.982421	
215.000000	1845.969971	2.005106	
216.000000	1854.069946	2.021468	
217.000000	1862.170044	2.036829	
218.000000	1870.270020	2.052680	
219.000000	1878.369995	2.071605	
220.000000	1886.469971	2.088662	
221.000000	1894.569946	2.099135	
222.000000	1902.670044	2.110592	
223.000000	1910.770020	2.127166	
224.000000	1918.869995	2.138006	
225.000000	1926.969971	2.158401	
226.000000	1935.069946	2.179284	
227.000000	1943.170044	2.192427	
228.000000	1951.270020	2.205717	
229.000000	1959.369995	2.223100	
230.000000	1967.469971	2.240785	
231.000000	1975.569946	2.249182	
232.000000	1983.670044	2.268863	
233.000000	1991.770020	2.285384	
234.000000	1999.869995	2.293621	
235.000000	2007.969971	2.293575	
236.000000	2016.069946	2.317413	
237.000000	2024.170044	2.333827	
238.000000	2032.270020	2.354278	
239.000000	2040.369995	2.369631	
240.000000	2048.469971	2.382610	
241.000000	2056.570068	2.394983	
242.000000	2064.669922	2.407714	
243.000000	2072.780029	2.420982	
244.000000	2080.879883	2.431128	
245.000000	2088.979980	2.437028	
246.000000	2097.080078	2.449900	
247.000000	2105.179932	2.468227	
248.000000	2113.280029	2.480030	
249.000000	2175.030029	2.492206	
250.000000	2183.129883	2.490140	
251.000000	2191.229980	2.487943	
252.000000	2199.330078	2.486732	
253.000000	2207.429932	2.482274	
254.000000	2215.530029	2.485083	
255.000000	2223.629883	2.492522	
256.000000	2231.729980	2.510786	
257.000000	2239.830078	2.513365	
258.000000	2247.929932	2.478291	
259.000000	2256.030029	2.474449	
260.000000	2264.129883	2.475021	
261.000000	2272.229980	2.475980	
262.000000	2280.330078	2.474855	
263.000000	2288.429932	2.452250	
264.000000	2296.530029	2.428556	
265.000000	2304.629883	2.414780	
266.000000	2312.729980	2.409282	
267.000000	2320.830078	2.397099	
268.000000	2328.929932	2.385776	
269.000000	2337.030029	2.375384	
270.000000	2345.129883	2.366771	
271.000000	2353.229980	2.355865	
272.000000	2361.330078	2.344987	
273.000000	2369.429932	2.333302	
274.000000	2377.530029	2.322833	
275.000000	2385.629883	2.311478	
276.000000	2393.729980	2.300573	
277.000000	2401.830078	2.289627	
278.000000	2409.929932	2.277349	
279.000000	2418.030029	2.266893	
280.000000	2426.129883	2.258633	
281.000000	2434.229980	2.246639	
282.000000	2442.330078	2.236859	
283.000000	2450.429932	2.225371	
284.000000	2458.530029	2.215761	
285.000000	2466.629883	2.200677	
286.000000	2474.729980	2.189673	
287.000000	2482.830078	2.179636	
288.000000	2490.929932	2.169168	
289.000000	2499.030029	2.156570	
290.000000	2507.129883	2.146976	
291.000000	2515.229980	2.133969	
292.000000	2523.330078	2.122442	
293.000000	2531.429932	2.111925	
294.000000	2539.530029	2.098971	
295.000000	2547.629883	2.087616	
296.000000	2555.729980	2.074282	
297.000000	2563.830078	2.063305	
298.000000	2571.929932	2.047469	
299.000000	2580.030029	2.032899	
300.000000	2588.129883	2.024750	
301.000000	2596.229980	2.012944	
302.000000	2604.330078	1.999596	
303.000000	2612.429932	1.987497	
304.000000	2620.530029	1.976163	
305.000000	2628.629883	1.960657	
306.000000	2636.729980	1.952578	
307.000000	2644.830078	1.941085	
308.000000	2652.929932	1.930025	
309.000000	2661.030029	1.917232	
310.000000	2669.129883	1.906348	
311.000000	2677.229980	1.895696	
312.000000	2685.330078	1.883222	
313.000000	2693.429932	1.874327	
314.000000	2701.530029	1.862877	
315.000000	2709.629883	1.850974	
316.000000	2717.729980	1.842083	
317.000000	2725.830078	1.831456	
318.000000	2733.929932	1.819484	
319.000000	2742.030029	1.808676	
320.000000	2750.129883	1.799861	
321.000000	2758.229980	1.789633	
322.000000	2766.330078	1.779767	
323.000000	2774.429932	1.769345	
324.000000	2782.530029	1.759803	
325.000000	2790.629883	1.749798	
326.000000	2798.729980	1.740703	
327.000000	2806.830078	1.730248	
328.000000	2814.929932	1.718930	
329.000000	2823.030029	1.711901	
330.000000	2831.129883	1.701260	
331.000000	2839.229980	1.691794	
332.000000	2847.330078	1.683174	
333.000000	2855.429932	1.674453	
334.000000	2863.530029	1.662786	
335.000000	2871.629883	1.655228	
336.000000	2879.729980	1.646681	
337.000000	2887.830078	1.637575	
338.000000	2895.929932	1.627441	
339.000000	2904.030029	1.619229	
340.000000	2912.129883	1.609650	
341.000000	2920.229980	1.602458	
342.000000	2928.330078	1.592735	
343.000000	2936.429932	1.583185	
344.000000	2944.530029	1.572787	
345.000000	2952.629883	1.566436	
346.000000	2960.729980	1.557955	
347.000000	2968.830078	1.550831	
348.000000	2976.929932	1.541222	
349.000000	2985.030029	1.534086	
350.000000	2993.129883	1.525197	
351.000000	3001.229980	1.517261	
352.000000	3009.330078	1.508926	
353.000000	3017.429932	1.501042	
354.000000	3025.530029	1.493343	
355.000000	3033.629883	1.486230	
356.000000	3041.729980	1.475675	
357.000000	3049.830078	1.469196	
358.000000	3057.929932	1.462465	
359.000000	3066.030029	1.453577	
360.000000	3074.129883	1.446321	
361.000000	3082.229980	1.438682	
362.000000	3090.330078	1.432111	
363.000000	3098.429932	1.424420	
364.000000	3106.530029	1.416936	
365.000000	3114.629883	1.408746	
366.000000	3122.729980	1.401350	
367.000000	3130.830078	1.394444	
368.000000	3138.929932	1.386757	
369.000000	3147.030029	1.378282	
370.000000	3155.129883	1.372783	
371.000000	3163.229980	1.365773	
372.000000	3171.330078	1.357737	
373.000000	3179.429932	1.350376	
374.000000	3187.530029	1.345192	
375.000000	3195.629883	1.336540	
376.000000	3203.729980	1.329912	
377.000000	3211.830078	1.322495	
378.000000	3219.929932	1.318064	
379.000000	3228.030029	1.310965	
380.000000	3236.129883	1.303834	
381.000000	3244.229980	1.297013	
382.000000	3252.330078	1.289032	
383.000000	3260.429932	1.284232	
384.000000	3268.530029	1.277345	
385.000000	3276.629883	1.270762	
386.000000	3284.729980	1.264289	
387.000000	3292.830078	1.256071	
388.000000	3300.929932	1.251404	
389.000000	3309.030029	1.245824	
390.000000	3317.129883	1.238390	
391.000000	3325.229980	1.232949	
392.000000	3333.330078	1.226694	
393.000000	3341.429932	1.220836	
394.000000	3349.530029	1.213354	
395.000000	3357.629883	1.207221	
396.000000	3365.729980	1.200460	
397.000000	3373.830078	1.196245	
398.000000	3381.929932	1.189198	
399.000000	3390.030029	1.182478	
400.000000	3398.129883	1.177443	
401.000000	3406.229980	1.171030	
402.000000	3414.330078	1.164797	
403.000000	3422.429932	1.159907	
404.000000	3430.530029	1.153865	
405.000000	3438.629883	1.148678	
406.000000	3446.729980	1.142167	
407.000000	3454.830078	1.139188	
408.000000	3462.929932	1.130726	
409.000000	3471.030029	1.125843	
410.000000	3479.129883	1.120609	
411.000000	3487.229980	1.113913	
412.000000	3495.330078	1.109035	
413.000000	3503.429932	1.103599	
414.000000	3511.530029	1.097918	
415.000000	3519.629883	1.093205	
416.000000	3527.729980	1.086575	
417.000000	3535.830078	1.081790	
418.000000	3543.929932	1.076557	
419.000000	3552.030029	1.069595	
420.000000	3560.129883	1.065014	
421.000000	3568.229980	1.060757	
422.000000	3576.330078	1.055845	
423.000000	3584.429932	1.051029	
424.000000	3592.530029	1.043824	
425.000000	3600.629883	1.040079	
426.000000	3608.729980	1.034383	
427.000000	3616.830078	1.029307	
428.000000	3624.929932	1.024928	
429.000000	3633.030029	1.019889	
430.000000	3641.129883	1.014928	
431.000000	3649.229980	1.009439	
432.000000	3657.330078	1.004994	
433.000000	3665.429932	1.000748	
434.000000	3673.530029	0.994942	
435.000000	3681.629883	0.990591	
436.000000	3689.729980	0.986680	
437.000000	3697.830078	0.980215	
438.000000	3705.929932	0.975574	
439.000000	3714.030029	0.971156	
440.000000	3722.129883	0.966134	
441.000000	3730.229980	0.961508	
442.000000	3738.330078	0.957732	
443.000000	3746.429932	0.952359	
444.000000	3754.530029	0.948070	
445.000000	3762.629883	0.942593	
446.000000	3770.729980	0.938225	
447.000000	3778.830078	0.933627	
448.000000	3786.929932	0.929224	
449.000000	3795.030029	0.924891	
450.000000	3803.129883	0.921501	
451.000000	3811.229980	0.915351	
452.000000	3819.330078	0.911496	
453.000000	3827.429932	0.906734	
454.000000	3835.530029	0.902174	
455.000000	3843.629883	0.898856	
456.000000	3851.729980	0.895138	
457.000000	3859.830078	0.890218	
458.000000	3867.929932	0.886199	
459.000000	3876.030029	0.882558	
460.000000	3884.129883	0.877594	
461.000000	3892.229980	0.873094	
462.000000	3900.330078	0.869198	
463.000000	3908.429932	0.864285	
464.000000	3916.530029	0.861022	
465.000000	3924.629883	0.856724	
466.000000	3932.729980	0.853550	
467.000000	3940.830078	0.849294	
468.000000	3948.929932	0.845246	
469.000000	3957.030029	0.840749	
470.000000	3965.129883	0.837232	
471.000000	3973.229980	0.833467	
472.000000	3981.330078	0.828647	
473.000000	3989.429932	0.824413	
474.000000	3997.530029	0.821278	
475.000000	4005.629883	0.818029	
476.000000	4013.729980	0.814123	
477.000000	4021.830078	0.810196	
478.000000	4029.929932	0.806166	
479.000000	4038.030029	0.803010	
480.000000	4046.129883	0.798272	
481.000000	4054.229980	0.794829	
482.000000	4062.330078	0.791458	
483.000000	4070.429932	0.786498	
484.000000	4078.530029	0.783169	
485.000000	4086.629883	0.780099	
486.000000	4094.729980	0.774825	
487.000000	4102.830078	0.772109	
488.000000	4110.930176	0.768246	
489.000000	4119.029785	0.764727	
490.000000	4127.129883	0.761524	
491.000000	4135.229980	0.758131	
492.000000	4143.330078	0.754430	
493.000000	4151.430176	0.751460	
494.000000	4159.529785	0.747441	
495.000000	4167.629883	0.743295	
496.000000	4175.729980	0.739454	
497.000000	4183.830078	0.736561	
498.000000	4191.930176	0.732662	
499.000000	4200.029785	0.728837	
500.000000	4208.129883	0.726149	
501.000000	4216.229980	0.722226	
502.000000	4224.330078	0.719445	
503.000000	4232.430176	0.715586	
504.000000	4240.529785	0.712266	
505.000000	4248.629883	0.709096	
506.000000	4256.729980	0.704826	
507.000000	4264.830078	0.702182	
508.000000	4272.930176	0.699315	
509.000000	4281.029785	0.695818	
510.000000	4289.129883	0.692790	
511.000000	4297.229980	0.689674	
512.000000	4305.330078	0.685503	
513.000000	4313.430176	0.682484	
514.000000	4321.529785	0.679647	
515.000000	4329.629883	0.676513	
516.000000	4337.729980	0.673366	
517.000000	4345.830078	0.670672	
518.000000	4353.930176	0.666825	
519.000000	4362.029785	0.664531	
520.000000	4370.129883	0.660693	
521.000000	4378.229980	0.657853	
522.000000	4386.330078	0.654704	
523.000000	4394.430176	0.651589	
524.000000	4402.529785	0.648280	
525.000000	4410.629883	0.645766	
526.000000	4418.729980	0.643506	
527.000000	4426.830078	0.640056	
528.000000	4434.930176	0.636615	
529.000000	4443.029785	0.633595	
530.000000	4451.129883	0.631009	
531.000000	4459.229980	0.628343	
532.000000	4467.330078	0.625283	
533.000000	4475.430176	0.623432	
534.000000	4483.529785	0.620379	
535.000000	4491.629883	0.617257	
536.000000	4499.729980	0.614166	
537.000000	4507.830078	0.611805	
538.000000	4515.930176	0.608706	
539.000000	4524.029785	0.606091	
540.000000	4532.129883	0.603068	
541.000000	4540.229980	0.601013	
542.000000	4548.330078	0.598001	
543.000000	4556.430176	0.595551	
544.000000	4564.529785	0.592933	
545.000000	4572.629883	0.589803	
546.000000	4580.729980	0.587355	
547.000000	4588.830078	0.584254	
548.000000	4596.930176	0.581697	
549.000000	4605.029785	0.579262	
550.000000	4613.129883	0.576014	
551.000000	4621.229980	0.573922	
552.000000	4629.330078	0.571266	
553.000000	4637.430176	0.568359	
554.000000	4645.529785	0.566257	
555.000000	4653.629883	0.563253	
556.000000	4661.729980	0.561753	
557.000000	4669.830078	0.558801	
558.000000	4677.930176	0.556655	
559.000000	4686.029785	0.553953	
560.000000	4694.129883	0.551248	
561.000000	4702.229980	0.548763	
562.000000	4710.330078	0.546129	
563.000000	4718.430176	0.543404	
564.000000	4726.529785	0.541364	
565.000000	4734.629883	0.539180	
566.000000	4742.729980	0.536775	
567.000000	4750.830078	0.535127	
568.000000	4758.930176	0.531788	
569.000000	4767.029785	0.529940	
570.000000	4775.129883	0.527753	
571.000000	4783.229980	0.525477	
572.000000	4791.330078	0.523625	
573.000000	4799.430176	0.521289	
574.000000	4807.529785	0.518602	
575.000000	4815.629883	0.515817	
576.000000	4823.729980	0.514564	
577.000000	4831.830078	0.512078	
578.000000	4839.930176	0.510065	
579.000000	4848.029785	0.507827	
580.000000	4856.129883	0.506114	
581.000000	4864.229980	0.503467	
582.000000	4872.330078	0.501065	
583.000000	4880.430176	0.498633	
584.000000	4888.529785	0.496515	
585.000000	4896.629883	0.495081	
586.000000	4904.729980	0.491991	
587.000000	4912.830078	0.489044	
588.000000	4920.930176	0.487751	
589.000000	4929.029785	0.485458	
590.000000	4937.129883	0.483706	
591.000000	4945.229980	0.482173	
592.000000	4953.330078	0.479902	
593.000000	4961.430176	0.476678	
594.000000	4969.529785	0.476008	
595.000000	4977.629883	0.473799	
596.000000	4985.729980	0.471292	
597.000000	4993.830078	0.469684	
598.000000	5001.930176	0.467125	
599.000000	5010.029785	0.466305	
600.000000	5018.129883	0.464012	
601.000000	5026.229980	0.461828	
602.000000	5034.330078	0.459992	
603.000000	5042.430176	0.458081	
604.000000	5050.529785	0.455828	
605.000000	5058.629883	0.453699	
606.000000	5066.729980	0.451934	
607.000000	5074.830078	0.450272	
608.000000	5082.930176	0.448169	
609.000000	5091.029785	0.445796	
610.000000	5099.129883	0.444283	
611.000000	5107.229980	0.442804	
612.000000	5115.330078	0.440971	
613.000000	5123.430176	0.438959	
614.000000	5131.529785	0.437367	
615.000000	5139.629883	0.435278	
616.000000	5147.729980	0.433504	
617.000000	5155.830078	0.431114	
618.000000	5163.930176	0.429708	
619.000000	5172.029785	0.427831	
620.000000	5180.129883	0.426243	
621.000000	5188.229980	0.424616	
622.000000	5196.330078	0.423066	
623.000000	5204.430176	0.420889	
624.000000	5212.529785	0.418994	
625.000000	5220.629883	0.417137	
626.000000	5228.729980	0.415417	
627.000000	5236.830078	0.413791	
628.000000	5244.930176	0.412417	
629.000000	5253.029785	0.411042	
630.000000	5261.129883	0.409426	
631.000000	5269.229980	0.407251	
632.000000	5277.330078	0.406531	
633.000000	5285.430176	0.404884	
634.000000	5293.529785	0.402680	
635.000000	5301.629883	0.400818	
636.000000	5309.729980	0.399211	
637.000000	5317.830078	0.397804	
638.000000	5325.930176	0.396535	
639.000000	5334.029785	0.393624	
640.000000	5342.129883	0.391881	
641.000000	5350.229980	0.390592	
642.000000	5358.330078	0.389182	
643.000000	5366.430176	0.387617	
644.000000	5374.529785	0.386382	
645.000000	5382.629883	0.384880	
646.000000	5390.729980	0.382960	
647.000000	5398.830078	0.382429	
648.000000	5406.930176	0.380360	
649.000000	5415.029785	0.378711	
650.000000	5423.129883	0.377427	
651.000000	5431.229980	0.376254	
652.000000	5439.330078	0.374326	
653.000000	5447.430176	0.372534	
654.000000	5455.529785	0.371097	
655.000000	5463.629883	0.369697	
656.000000	5471.729980	0.368398	
657.000000	5479.830078	0.365851	
658.000000	5487.930176	0.364206	
659.000000	5496.029785	0.363062	
660.000000	5504.129883	0.361082	
661.000000	5512.229980	0.359031	
662.000000	5520.330078	0.357378	
663.000000	5528.430176	0.356152	
664.000000	5536.529785	0.355767	
665.000000	5544.629883	0.353549	
666.000000	5552.729980	0.352484	
667.000000	5560.830078	0.350882	
668.000000	5568.930176	0.348727	
669.000000	5577.029785	0.347591	
670.000000	5585.129883	0.346120	
671.000000	5593.229980	0.345285	
672.000000	5601.330078	0.343895	
673.000000	5609.430176	0.343301	
674.000000	5617.529785	0.341606	
675.000000	5625.629883	0.340485	
676.000000	5633.729980	0.339588	
677.000000	5641.830078	0.335756	
678.000000	5649.930176	0.334770	
679.000000	5658.029785	0.333180	
680.000000	5666.129883	0.331886	
681.000000	5674.229980	0.330855	
682.000000	5682.330078	0.329426	
683.000000	5690.430176	0.327965	
684.000000	5698.529785	0.326620	
685.000000	5706.629883	0.325887	
686.000000	5714.729980	0.324436	
687.000000	5722.830078	0.322885	
688.000000	5730.930176	0.321616	
689.000000	5739.029785	0.320340	
690.000000	5747.129883	0.318863	
691.000000	5755.229980	0.317100	
692.000000	5763.330078	0.316066	
693.000000	5771.430176	0.315516	
694.000000	5779.529785	0.314150	
695.000000	5787.629883	0.312726	
696.000000	5795.729980	0.311662	
697.000000	5803.830078	0.310395	
698.000000	5811.930176	0.308931	
699.000000	5820.029785	0.307532	
700.000000	5828.129883	0.305960	
701.000000	5836.229980	0.305173	
702.000000	5844.330078	0.304050	
703.000000	5852.430176	0.303160	
704.000000	5860.529785	0.302096	
705.000000	5868.629883	0.300968	
706.000000	5876.729980	0.299767	
707.000000	5884.830078	0.298434	
708.000000	5892.930176	0.297410	
709.000000	5901.029785	0.296296	
710.000000	5909.129883	0.294843	
711.000000	5917.229980	0.293706	
712.000000	5925.330078	0.292956	
713.000000	5933.430176	0.291342	
714.000000	5941.529785	0.290540	
715.000000	5949.629883	0.289647	
716.000000	5957.729980	0.288491	
717.000000	5965.830078	0.287360	
718.000000	5973.930176	0.285119	
719.000000	5982.029785	0.283957	
720.000000	5990.129883	0.282895	
721.000000	5998.229980	0.281409	
722.000000	6006.330078	0.280665	
723.000000	6014.430176	0.279772	
724.000000	6022.529785	2.759961	
725.000000	6030.629883	18.580320	
726.000000	6038.729980	-221.010483	
727.000000	6046.830078	77.923279	
728.000000	6054.930176	-822.741638	
729.000000	6078.379883	232.010223	
730.000000	6094.419922	181.094162	
731.000000	6102.520020	121.256104	
732.000000	6158.740234	97.185875	
733.000000	6166.839844	91.761787	
734.000000	6174.939941	88.759132	
735.000000	6183.040039	87.675461	
736.000000	6191.140137	84.676666	
737.000000	6199.240234	87.074196	
738.000000	6207.339844	146.492371	
739.000000	6215.439941	17.839237	
740.000000	6223.540039	745.934814	
741.000000	6231.640137	163.265778	
742.000000	6239.740234	351.562531	
743.000000	6247.839844	347.660034	
744.000000	6255.939941	250.820557	
745.000000	6264.040039	351.557495	
746.000000	6272.140137	209.749924	
747.000000	6280.240234	261.837830	
748.000000	6288.339844	299.101196	
749.000000	6296.439941	223.584229	
750.000000	6304.540039	286.663513	
751.000000	6312.640137	241.378357	
752.000000	6320.740234	246.269913	
753.000000	6328.839844	267.456390	
754.000000	6336.939941	4570.376465	
755.000000	6345.040039	294.966858	
756.000000	6353.140137	1204.725464	
757.000000	6361.240234	3311.630615	
758.000000	6369.339844	790.728821	
759.000000	6377.439941	-936.861877	
760.000000	6385.540039	-2115.446045	
761.000000	6393.640137	-267.635254	
762.000000	6401.740234	288.585449	
763.000000	6409.839844	988.628723	
764.000000	6417.939941	766.850830	
765.000000	6426.040039	-1546.169556	
766.000000	6434.140137	867.803955	
767.000000	6442.240234	-205.822021	
768.000000	6450.339844	4972.939453	
769.000000	6458.439941	-1447.005249	
770.000000	6466.540039	-1741.990845	
771.000000	6474.640137	-321.510956	
772.000000	6482.740234	-2354.322510	
773.000000	6490.839844	496.472382	
774.000000	6498.939941	-704.750305	
775.000000	6507.040039	-52.996967	
776.000000	6515.140137	7822.674316	
777.000000	6523.240234	-907.280579	
778.000000	6531.339844	1679.277100	
779.000000	6539.439941	-554.340698	
780.000000	6547.540039	1.#INF00	
781.000000	6555.640137	1781.294922	
782.000000	6563.740234	-1938.280884	
783.000000	6571.839844	108.187622	
784.000000	6579.939941	-366.265503	
785.000000	6588.040039	-140.911728	
786.000000	6596.140137	157.024155	
787.000000	6604.240234	-495.263550	
788.000000	6612.339844	1635.923706	
789.000000	6620.439941	-2559.672119	
790.000000	6628.540039	-655.367188	
791.000000	6636.640137	-5975.388184	
792.000000	6644.740234	6243.159668	
793.000000	6652.839844	1527.691528	
794.000000	6660.939941	-9353.811523	
795.000000	6669.040039	4166.548828	
796.000000	6677.140137	1.#INF00	
797.000000	6685.240234	-3069.240234	
798.000000	6693.339844	1109.907593	
799.000000	6701.439941	1.#INF00	
800.000000	6709.540039	-11728.629883	
801.000000	6717.640137	1185.282104	
802.000000	6725.740234	3755.753662	
803.000000	6733.839844	279.839020	
804.000000	6741.939941	-1938.103882	
805.000000	6750.040039	343.901642	
806.000000	6758.140137	-1362.303833	
807.000000	6766.240234	6214.307129	
808.000000	6774.339844	536.960449	
809.000000	6782.439941	1467.461060	
810.000000	6790.540039	134.166473	
811.000000	6798.640137	728.462646	
812.000000	6806.740234	548.337646	
813.000000	6814.839844	632.309143	
814.000000	6822.939941	1410.230713	
815.000000	6831.040039	611.816406	
816.000000	6839.140137	2609.139404	
817.000000	6847.240234	6575.324219	
